ID,user_create_date,user_birth_date,user_gender,user_interested_in,education,schools,jobs,instagram,spotify,city,country,filter_min_age,filter_max_age
91af08414bbb4563647d8e97ddcfa23f,2021-03-03T23:29:07Z,1982-04-02T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Newcastle University""}]","[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""Sound Engineer""}]",FALSE,FALSE,NA,NA,29,39
51209340c87da1491220f4b99f6c41ef,2016-07-15T08:48:42Z,1997-11-08T00:00:00Z,M,F,Has high school and/or college education,"[{""displayed"":true,""name"":""University of Cambridge""}]",[],TRUE,TRUE,London,United Kingdom,21,27
dbaa04a510676fbd81ca94eeaab51204,2021-07-13T19:35:25Z,2001-02-03T00:00:00Z,M,F,Has no high school or college education,NA,[],FALSE,FALSE,Turku,Suomi,18,30
bd9d06153b2cf3c36fac2c2ae1ead90a,2020-07-26T23:28:23Z,1995-12-04T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,TRUE,Philadelphia,PA,22,30
555a0ce088fde391ce95924c6782a3d3,2017-01-26T04:57:35Z,1998-08-20T00:00:00Z,M,F,Has high school and/or college education,[],"[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""Home Theater Agent""}]",FALSE,FALSE,Waco,Texas,18,33
cdbe53befbf86d7a01a19b63dedc3856,2014-01-15T19:31:52Z,1991-07-13T00:00:00Z,M,F,Has high school and/or college education,"[{""displayed"":true,""id"":""57322902081"",""name"":""Nottingham Trent University"",""type"":""College""}]",[],TRUE,FALSE,NA,NA,23,29
d3df6e3102a21581b029c639d397feaf,2020-09-08T11:16:43Z,1991-07-17T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Nottingham Trent University""}]",[],TRUE,FALSE,NA,NA,23,30
1df5a2967beb889e02bdb7a277e5e874,2021-07-16T11:43:05Z,1985-03-03T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Lunds tekniska högskola""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""webbutvecklare""}]",FALSE,FALSE,Helsingborg,Sverige,18,40
3f9fb0164f4aa66426b94a577741d2ee,2013-08-25T10:19:35Z,1987-07-20T00:00:00Z,M,F,Has high school and/or college education,[],[],FALSE,FALSE,NA,NA,18,35
72f35c8a85258f1852321dfb29b729ec,2015-07-21T15:00:11Z,1996-02-14T00:00:00Z,M,F,Has high school and/or college education,NA,"[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""Project Development Officer""}]",FALSE,FALSE,NA,NA,21,26
b1c6788f96d54ae00037693ffdfdd0e8,2019-12-21T05:20:05Z,2000-01-21T00:00:00Z,M,F,Has no high school or college education,NA,[],FALSE,FALSE,NA,NA,18,26
36b5cb5c75d640534b86fa174b7f87cd,2021-02-28T06:08:37Z,1993-07-31T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Northern Virginia Community College""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Data Analyst""}]",FALSE,FALSE,Clifton,United States,24,32
afb6bd0b0fdec67eaba415743e1379d2,2018-10-28T18:44:17Z,1999-12-31T00:00:00Z,F,M,Has no high school or college education,"[{""displayed"":true,""name"":""ESAD - Escola Superior de Artes e Design""}]",[],FALSE,FALSE,NA,NA,21,25
a6fc191746154852cc0b08c26d5bd9a8,2021-06-10T18:20:15Z,1998-07-20T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""int_22403"",""name"":""Universidade do Minho""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Student""}]",FALSE,FALSE,Braga,Portugal,18,30
4bd387b667911de9d717acb61bcb9d62,2020-02-28T22:52:28Z,2001-07-09T00:00:00Z,F,M,Has no high school or college education,[],[],TRUE,TRUE,NA,NA,18,25
927beb022695b76c480eed8d011b3461,2015-06-09T20:58:01Z,1976-12-09T00:00:00Z,M,F,Has high school and/or college education,[],[],TRUE,FALSE,Reykjavík,Iceland,21,46
2199607721565b8f0bc41664386e6703,2021-04-30T13:40:28Z,1999-01-16T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,NA,NA,19,24
561db49881acc5a8bded1bef6f494e08,2021-01-04T00:44:47Z,1980-01-03T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,Istanbul,Turkey,18,48
0e47097be2116331eb3e2ddccbb4a925,2015-10-12T19:29:37Z,1992-12-31T00:00:00Z,M,F,Has high school and/or college education,"[{""displayed"":true,""metadata_id"":""int_16500"",""name"":""Dublin Institute of Technology""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Computer Science""}]",FALSE,TRUE,Dublin,Ireland,20,27
cb3f8fff6d15d2480df5883454286539,2018-09-07T00:06:23Z,1992-11-03T00:00:00Z,M,F,Has no high school or college education,[],[],TRUE,TRUE,San Francisco,California,23,32
071c1420cb3eb5f45f5511f397726f3e,2021-07-06T04:32:39Z,1996-01-29T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,Roncade,Italy,18,35
90ecea9354c2654a9a6262e282bad6ac,2021-06-26T01:55:08Z,1987-01-01T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Erie Community College""}]","[{""companyDisplayed"":true,""titleDisplayed"":false,""title"":false}]",FALSE,FALSE,Buffalo,New York,25,34
2beffd6e2ee87f41752bfb0a89de567f,2019-06-13T16:23:15Z,1995-04-30T00:00:00Z,M,F,Has no high school or college education,NA,[],FALSE,FALSE,Köln,Deutschland,23,30
3c159947bd2b43b5983d9e5b01b136be,2014-02-28T14:12:20Z,1981-05-08T00:00:00Z,M,F,Has no high school or college education,[],[],TRUE,TRUE,Zürich,Switzerland,18,45
249f1f3c083f2d230ffeb2b1a2407e7c,2020-11-12T16:32:21Z,1997-12-16T00:00:00Z,M,F,Has no high school or college education,NA,"[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Self-Employed""}]",FALSE,FALSE,Hlavní město Praha,Česko,18,32
e42d505b420314e372ac192c0be5b7c5,2021-07-30T12:36:08Z,2000-07-30T00:00:00Z,M,F,Has no high school or college education,NA,[],FALSE,TRUE,Strasbourg,France,18,23
f30370a618215bebaf2364b548e37366,2021-07-15T22:22:09Z,1996-06-03T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Amsterdam University of Applied Sciences""}]",[],FALSE,FALSE,Utrecht,Netherlands,21,30
8b31bc169342cd0a73096794cd7fce86,2021-07-24T03:51:52Z,1973-01-12T00:00:00Z,F,M and F,Has no high school or college education,NA,[],FALSE,FALSE,NA,NA,30,60
31b4e30768d5e0a6d16d9905ca530148,2019-01-06T21:58:15Z,1990-05-21T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""ope_251800"",""name"":""University of Missouri - Kansas City""}]","[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""Specialty Service""}]",FALSE,FALSE,Mission,KS,21,40
9e32f32476759542bbf0ed9cc92c1479,2021-07-14T02:43:40Z,1991-07-25T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,NA,NA,20,39
cc811745c6adf5f57bbbbc2c6b3d2220,2020-04-19T16:26:13Z,2001-06-27T00:00:00Z,F,F,Has no high school or college education,[],[],FALSE,TRUE,Brisbane,Australia,18,22
b21ff8857d5e90ae9fb579c75ff66767,2021-02-08T19:40:42Z,1989-09-25T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,Las Palmas de Gran Canaria,Canarias,18,36
a935f71ec678e425f019853362dda58d,2020-04-19T14:50:07Z,1995-07-28T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,Frankfurt,Germany,18,29
2c45f2bd5f05cb0428cedec8089b3e59,2018-12-06T11:46:06Z,1983-11-23T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,NA,NA,18,28
6b2ef23737aee995f8469f0aee4b9c8a,2020-10-02T03:10:44Z,1995-11-24T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""ope_314500"",""name"":""Youngstown State University""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Software Engineer""}]",FALSE,FALSE,Cleveland,Ohio,29,35
970f31114023669ea030aa2d5d806671,2014-07-17T00:37:07Z,1984-10-15T00:00:00Z,M,F,Has high school and/or college education,[],[],FALSE,FALSE,Perth,Australia,25,45
24cb8cffb3d27569d2063059ff7b114d,2020-08-19T01:47:43Z,1996-09-29T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""int_12177"",""name"":""University of Montreal - Polytechnic School of Montreal""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Software engineer""}]",FALSE,FALSE,NA,NA,21,25
e9437511b692877e25d36f230929e2ff,2021-08-02T19:36:30Z,2001-07-04T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Lunds universitet""}]",[],FALSE,FALSE,NA,NA,18,22
60a5335f19451f41584ee38801edc050,2020-06-06T20:02:56Z,1993-06-17T00:00:00Z,M,F,Has no high school or college education,NA,"[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Softwaredeveloper""}]",FALSE,FALSE,Bensheim,Hessen,19,30
d714c8f0e83db92be0499712596f5449,2018-10-17T02:51:14Z,2000-10-16T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""ope_262700"",""name"":""Princeton University""}]",[],FALSE,TRUE,NA,NA,18,35
dc4572c2c68debce7bbd16ec199bc453,2020-02-26T23:01:05Z,1997-08-25T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""int_22397"",""name"":""Universidade de Aveiro""}]",[],FALSE,FALSE,NA,NA,18,27
5bd3d116a1fe0c31f7b03a8758f652d7,2014-01-15T23:57:06Z,1990-04-04T00:00:00Z,M,F,Has high school and/or college education,[],[],TRUE,TRUE,Montréal,QC,21,31
10b2097badb646a0e1147c24fccfedfb,2021-01-20T17:57:25Z,1999-11-02T00:00:00Z,M,F,Has no high school or college education,NA,[],FALSE,TRUE,Kaohsiung City,Taiwan,18,26
5709abc8f96b3fb4bf2067ca321544b3,2017-01-18T12:09:48Z,1994-01-24T00:00:00Z,M,F,Has high school and/or college education,[],[],FALSE,FALSE,Poznań,Poland,25,34
615be0069495f92f668428ba1de1cda1,2021-04-02T11:33:58Z,1999-05-18T00:00:00Z,F,M,Has no high school or college education,[],[],FALSE,FALSE,Wien,Österreich,23,31
354ce0ef3c3c1380cc1637997df7f3d6,2018-07-23T20:35:21Z,1995-03-15T00:00:00Z,M,F,Has no high school or college education,[],"[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Software Engineer""}]",FALSE,FALSE,Santa Clara,California,21,33
4fc50a68a7e10121d3976e81b8671130,2021-07-27T17:27:00Z,1995-12-25T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Universidad de Los Andes""}]",[],FALSE,FALSE,NA,NA,18,26
8babd832a00e7c1c80b7069c08c37648,2019-07-15T20:50:59Z,2000-08-02T00:00:00Z,M,F,Has no high school or college education,NA,[],FALSE,TRUE,NA,NA,18,25
d042f56db33ec35dd18048409c5b0c4c,2021-06-02T22:49:34Z,1989-01-24T00:00:00Z,F,M,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""ope_2141500"",""name"":""Savannah College of Art and Design""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Artist""}]",FALSE,FALSE,Denver,CO,29,38
ad32321e1b765bbc9e6d50082b74a6a2,2021-04-29T01:47:21Z,1998-10-01T00:00:00Z,F,M,Has no high school or college education,[],[],FALSE,FALSE,NA,NA,22,26
1a1ec35c46befb52573881b099e61fbc,2020-08-28T17:47:28Z,1999-08-30T00:00:00Z,F,M,Has no high school or college education,NA,[],FALSE,FALSE,Kuala Lumpur,Federal Territory of Kuala Lumpur,30,40
f2e65193084a900888fa11bfd2c5df17,2021-01-17T15:06:22Z,1997-12-21T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Curtin University""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Service Coordinator""}]",FALSE,TRUE,Perth,WA,19,26
e8cb93c34fc8df3783e0adbd8eae2efe,2018-05-31T19:20:19Z,1996-07-11T00:00:00Z,M,F,Has no high school or college education,[],"[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Ski Instructor - Entrepreneur""}]",TRUE,TRUE,Luxembourg City,Luxembourg,21,27
e1a9c69acde1a7db1d0da5e2b694bc80,2020-12-21T16:30:48Z,1999-07-13T00:00:00Z,M,F,Has no high school or college education,NA,[],FALSE,FALSE,NA,NA,19,23
4727ef423c21b58c1e039e9625b5955d,2020-03-14T09:41:25Z,1994-09-15T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""int_14365"",""name"":""Université Paris Dauphine""}]",[],FALSE,FALSE,NA,NA,18,35
2328d490260d54aa6d781595eb18bab8,2020-07-30T22:37:12Z,1999-10-23T00:00:00Z,M,F,Has no high school or college education,NA,[],FALSE,FALSE,Münster,Nordrhein-Westfalen,18,23
e37211835e97b5a61ffc4c5a21602562,2018-02-27T12:36:39Z,1997-11-10T00:00:00Z,M,F,Has no high school or college education,NA,[],FALSE,TRUE,Madrid,Community of Madrid,18,1000
15d033bb9b09fbc4b85cf5b01c4d507b,2021-07-03T01:45:49Z,2000-07-09T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""ope_117100"",""name"":""Harvey Mudd College""}]","[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""Radiology Researcher""}]",FALSE,FALSE,NA,NA,18,30
16a22fdad3de24d72d8509711c454ffb,2017-08-23T15:02:46Z,1998-01-29T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Tampereen teknillinen yliopisto""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Ohjelmistokehittäjä""}]",TRUE,FALSE,Tampere,Suomi,18,44
d8e45b0063ebd4fa518de694899989dc,2019-04-21T18:28:47Z,1992-04-05T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,NA,NA,21,37
a5476d611884a1bdd9d34288c2c6b1fe,2015-09-23T23:27:52Z,1992-01-07T00:00:00Z,M,F,Has high school and/or college education,[],[],FALSE,TRUE,Hlavní město Praha,Czechia,18,18
d80491ef04fcd9509aa2e20da7ae51a0,2021-06-21T02:07:17Z,1992-06-08T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,Québec,Québec,18,30
cac26cf5abf0f5bb6b8e1225774c094d,2021-08-06T21:33:01Z,1996-11-18T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""ope_280600"",""name"":""Rochester Institute of Technology""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Software Engineer""}]",TRUE,FALSE,Carol Stream,Illinois,20,30
4f4afc0f8102adfb457c7d2905de2bf4,2021-08-01T02:20:15Z,1998-04-08T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,TRUE,Bryan,Texas,18,1000
5008aac977b015ea0ffd49b87cedf5db,2021-04-01T23:04:13Z,1996-11-08T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Mississippi State University""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Computer Engineer""}]",FALSE,TRUE,Madison,Alabama,18,30
bf0031b8e010f9e2df28551e09dc02ed,2018-10-01T19:19:50Z,2000-07-28T00:00:00Z,M,F,Has no high school or college education,[],"[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""Dental Student""}]",TRUE,TRUE,Seattle,WA,18,23
933ab3a21e7f0db44ce89a0cd3086462,2021-08-04T16:17:30Z,1994-05-25T00:00:00Z,M,F,Has no high school or college education,NA,[],FALSE,TRUE,Vasa,Finland,18,1000
cf79775ae9c9beea4f2b4a0381b77f0a,2021-07-18T00:13:51Z,1994-10-16T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Universidade de São Paulo""}]",[],FALSE,FALSE,Pato Branco,Brasil,18,32
71998221b4edc9aa27c0fb02ade3c5a5,2019-06-02T04:07:44Z,1998-01-20T00:00:00Z,F,M and F,Has no high school or college education,[],[],FALSE,TRUE,Carrboro,NC,22,32
e1fc751c4721214058caa7d5288b1df8,2021-04-05T00:48:09Z,1999-07-16T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,NA,NA,18,1000
883af370beebea637ba3bd4833bfeaa1,2020-01-10T08:32:47Z,1994-06-21T00:00:00Z,F,M,Has no high school or college education,[],[],FALSE,TRUE,Los Angeles,CA,27,40
902380088f0f434902ab486c8fcfdbdb,2018-01-30T04:45:46Z,1997-02-17T00:00:00Z,M,F,Has high school and/or college education,[],[],FALSE,FALSE,Melbourne,Victoria,18,29
e4742116046c34c56433697cf2d7cd92,2020-07-30T14:53:39Z,1994-09-03T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Technical University of Milan""}]","[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""PhD Student""}]",FALSE,FALSE,Milan,Lombardy,18,46
983aa5c7935d2ac343f6f80f8bea4d31,2021-01-16T15:04:26Z,1996-04-01T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,TRUE,Madrid,Comunidad de Madrid,20,25
047b89e2fb091a0b163dc08f437ac4d7,2017-01-21T16:11:55Z,1996-07-12T00:00:00Z,M,F,Has high school and/or college education,[],[],FALSE,TRUE,Bratislava,Slovakia,18,30
e7f54b0a39641fb50d2bdd4653d6093c,2018-09-27T06:36:18Z,1980-02-10T00:00:00Z,M,F,Has no high school or college education,[],[],TRUE,TRUE,Zürich,Switzerland,31,43
15ff101ff43e45213ce5095bbf2eb0ae,2019-07-06T05:02:10Z,1988-09-01T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""ope_262900"",""name"":""Rutgers University-New Brunswick""}]",[],FALSE,FALSE,NA,NA,23,40
3ecd478aec38e26c942c558e38395e18,2016-09-11T17:11:20Z,1998-07-10T00:00:00Z,M,F,Has high school and/or college education,[],[],FALSE,FALSE,NA,NA,18,1000
67695a0f1de680c43440df363f1a72de,2017-10-07T07:50:56Z,1998-10-04T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,Tuscaloosa,Alabama,18,40
5ebbdd306af77223d282bfafc014b992,2021-07-23T07:57:39Z,1994-10-15T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,NA,NA,22,28
46f792a86d160cb35b7ebc778c71aab1,2018-12-15T23:49:08Z,1995-04-06T00:00:00Z,M,F,Has no high school or college education,[],[],TRUE,TRUE,Nottingham,United Kingdom,21,25
47af3745a19f31c658e0883f885da91a,2021-01-21T04:29:26Z,2001-05-02T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""The Ohio State University""}]",[],FALSE,TRUE,NA,NA,18,25
e400b6b6e8771da5e11ba78236b508a9,2013-11-23T13:01:24Z,1984-06-25T00:00:00Z,F,M,Has high school and/or college education,NA,[],FALSE,FALSE,Washington,DC,30,34
7b486995c17837e5a78c2a361898cc63,2021-06-08T20:29:13Z,1997-09-30T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Middlesex University""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Teacher and Musician""}]",TRUE,TRUE,London,United Kingdom,18,33
089943bb32808df713f1b36b4889299b,2021-05-18T22:27:57Z,1998-10-28T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""The University of Texas at Austin""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Software Engineer""}]",FALSE,FALSE,Austin,TX,18,45
a6ae45052f3ed7cf800a8eef9fc5b708,2021-01-12T13:12:03Z,2001-05-04T00:00:00Z,M,F,Has no high school or college education,[],"[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""IT-tech""}]",FALSE,TRUE,Graz,Styria,18,50
74058df41f27d9cb74cf9740b2ef7222,2021-06-14T13:39:14Z,1986-04-03T00:00:00Z,M,F,Has no high school or college education,NA,"[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""IT""}]",TRUE,TRUE,Reading,United Kingdom,25,40
89bb5d6650ad1a5e394841ba2209e82c,2020-10-30T16:18:17Z,1999-01-04T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,TRUE,NA,NA,18,26
d3266517d2bed5737f8531b88d5c0333,2014-11-26T16:39:20Z,1995-10-19T00:00:00Z,M,F,Has no high school or college education,NA,"[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""Biologielaborant""}]",FALSE,TRUE,NA,NA,22,29
64915d73ff46ffc781651d1dbf888c3b,2019-09-15T20:55:36Z,1996-03-29T00:00:00Z,M,F,Has no high school or college education,NA,"[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""Mechanical Engineer""}]",FALSE,TRUE,Budapest,Magyarország,18,21
cfbc9f5414c47adb731603f519ba9feb,2019-06-19T12:12:58Z,1995-02-04T00:00:00Z,M,F,Has no high school or college education,NA,"[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Game Developer""}]",FALSE,TRUE,Somerville,MA,23,29
331e904c2f25299315e7c1302537b6f9,2021-03-03T20:54:24Z,1995-11-14T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,NA,NA,20,28
400d447eba30cf9e8e151ea78a746397,2021-08-10T13:47:38Z,1995-05-22T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Odisee""}]",[],FALSE,FALSE,NA,NA,18,26
db85a24bf536b042f9edc68e7f224d51,2020-12-13T12:38:52Z,1997-01-25T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Taideyliopiston Sibelius-Akatemia""}]",[],FALSE,TRUE,Helsinki,Finland,20,26
b8db8cb8bd6279042bebf5f54f3f1c4b,2019-08-07T02:30:51Z,1991-07-11T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""ope_380200"",""name"":""Western Washington University""}]",[],FALSE,TRUE,Bellingham,Washington,18,38
b86ebcdc4f5b55b8107ffa7f3ab22643,2019-12-26T21:16:02Z,1999-07-24T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,FALSE,Tampere,Suomi,18,32
58788ed73c72f1642ed17ea17f35bb3e,2020-06-09T00:20:56Z,1996-08-24T00:00:00Z,M,F,Has no high school or college education,NA,[],FALSE,FALSE,NA,NA,18,33
a8d96263440a26da200782b3d8853c89,2021-08-13T20:34:06Z,1993-10-06T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""Dresden University of Applied Sciences""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Software Developer, Informatikstudent""}]",FALSE,TRUE,Dresden,Germany,18,34
4486aacb0a819895cfd364eaae03f70d,2021-01-12T09:41:56Z,1998-06-20T00:00:00Z,M,F,Has no high school or college education,[],[],TRUE,FALSE,NA,NA,21,26
15d02153d1a811b213cff1a74bb630a2,2021-03-25T04:23:17Z,1992-11-02T00:00:00Z,M,F,Has no high school or college education,NA,"[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""systems engineer""}]",FALSE,FALSE,NA,NA,21,38
b5d15a7a654efe731813ac615b3a32d6,2019-01-18T18:45:26Z,1998-10-01T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,TRUE,Atlanta,GA,18,24
3e628010ed82e688c71e334b6662c755,2021-04-02T21:29:11Z,1997-05-14T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""name"":""The University of Texas at Dallas""}]","[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""Research & Development Engineer""}]",TRUE,FALSE,Durham,North Carolina,20,27
29a2d5394445625ebb9f7dcc4e2a4326,2020-06-13T03:46:38Z,1999-12-13T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""ope_236000"",""name"":""Minnesota State University, Mankato""}]",[],FALSE,TRUE,NA,NA,18,23
0a4d4178571ee92830da3ce13973f26f,2020-08-09T22:30:25Z,1986-11-30T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""int_24131"",""name"":""Luleå University of Technology""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Planarkitekt, Stadsplanerare""}]",TRUE,TRUE,Stockholm,Stockholm,27,37
c967761abf26f40ec3c851e4414f670d,2019-07-20T09:09:35Z,1997-07-24T00:00:00Z,M,F,Has no high school or college education,[],[],FALSE,TRUE,Ojai,CA,22,26
36903a2b7aad04cb4e56cdf08c58679d,2017-08-25T21:10:44Z,1999-02-28T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""ope_215500"",""name"":""Harvard University""}]",[],FALSE,FALSE,NA,NA,18,22
d330608bfc66cafd16397a1586d082d7,2019-07-19T01:27:02Z,2001-01-15T00:00:00Z,F,M,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""ope_157700"",""name"":""Kennesaw State University""}]",[],FALSE,FALSE,Marietta,Georgia,20,25
e4e9053aa2c025de4039f469579deffd,2016-08-19T00:09:44Z,1999-06-22T00:00:00Z,F,M,Has high school and/or college education,"[{""displayed"":true,""metadata_id"":""int_24158"",""name"":""Graduate Institute of International and Development Studies""}]",[],TRUE,FALSE,Kingston,Canada,20,35
d83d74b27735ea150aca1cf637c51646,2020-09-28T00:44:12Z,2000-05-19T00:00:00Z,M,F,Has no high school or college education,[],"[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""woke bae""}]",FALSE,TRUE,Odense,Danmark,18,29
9fcc84cdacce689be974f21071a81cbd,2015-10-14T05:58:09Z,1991-10-25T00:00:00Z,M,F,Has high school and/or college education,"[{""displayed"":true,""id"":""111740720118"",""name"":""University of Washington Tacoma"",""type"":""College""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Software Engineer""}]",FALSE,FALSE,NA,NA,23,39
a4ed848c2ae4cef0179a4ab266c16f61,2021-03-20T21:32:30Z,1996-08-20T00:00:00Z,M,F,Has no high school or college education,NA,"[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""Senior TPM""}]",TRUE,TRUE,Highland Park,NJ,18,1000
10e11d6c79dd5522e8fc362bcc844bcc,2016-09-18T00:53:29Z,1998-05-02T00:00:00Z,M,F,Has high school and/or college education,NA,"[{""companyDisplayed"":true,""titleDisplayed"":true,""title"":""Product Manager""}]",TRUE,FALSE,New York,NY,18,1000
95d7bda361cc1c61a88dd8db4409050f,2019-01-17T23:03:28Z,1996-11-11T00:00:00Z,M,F,Has no high school or college education,NA,[],TRUE,FALSE,Québec,Québec,18,27
d904d98bfa0e558f6d47b5c40fee7a21,2013-05-01T06:00:46Z,1990-06-29T00:00:00Z,M,F,Has high school and/or college education,[],[],FALSE,FALSE,NA,NA,18,60
13e46b1fdc4b50357865832b994a29de,2019-05-17T00:00:45Z,1999-01-13T00:00:00Z,M,F,Has no high school or college education,"[{""displayed"":true,""metadata_id"":""ope_361300"",""name"":""Southern Methodist University""}]","[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""Swim instructor""}]",FALSE,TRUE,Houston,TX,18,22
c5e25845c54e972bec900d82b9ceecc4,2021-06-30T10:26:28Z,2002-12-01T00:00:00Z,M,F,Has no high school or college education,NA,[],FALSE,FALSE,South Morang,Australia,18,22
b6e963ab33a4e972bd55671e5027368d,2021-06-11T08:54:05Z,1990-05-01T00:00:00Z,F,M,Has no high school or college education,NA,"[{""companyDisplayed"":false,""titleDisplayed"":true,""title"":""English Teacher""}]",FALSE,FALSE,Gangnam-gu,Seoul,26,35
